hour,count,percent
0,61,1.0548158395296559
1,105,1.8156666090264568
2,36,0.622514265951928
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,102,1.7637904201971297
12,259,4.47864430226526
13,298,5.153034757046516
14,371,6.415355351893481
15,386,6.674736296040118
16,392,6.778488673698773
17,508,8.784367975099428
18,693,11.983399619574616
19,685,11.845063116029744
20,525,9.078333045132284
21,499,8.628739408611448
22,856,14.802005879301399
23,7,0.1210444406017638
