hour,count,percent
0,784,15.027793751198008
1,544,10.427448725321065
2,0,0.0
3,463,8.874832279087599
4,0,0.0
5,0,0.0
6,133,2.549357868506805
7,0,0.0
8,0,0.0
9,693,13.283496262219666
10,0,0.0
11,218,4.178646731838221
12,0,0.0
13,380,7.283879624305156
14,215,4.12114241901476
15,0,0.0
16,0,0.0
17,141,2.7027027027027026
18,203,3.8911251677209124
19,0,0.0
20,0,0.0
21,619,11.86505654590761
22,824,15.794517922177498
23,0,0.0
