hour,count,percent
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,1252,31.971399387129722
17,430,10.980592441266598
18,831,21.220633299284984
19,414,10.572012257405516
20,167,4.2645556690500515
21,275,7.02247191011236
22,547,13.968335035750767
23,0,0.0
