hour,count,percent
0,79,1.2276612276612278
1,3,0.046620046620046623
2,296,4.5998445998446
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,517,8.034188034188034
9,0,0.0
10,1300,20.2020202020202
11,0,0.0
12,291,4.522144522144522
13,121,1.8803418803418803
14,365,5.672105672105672
15,222,3.44988344988345
16,171,2.6573426573426575
17,0,0.0
18,467,7.257187257187257
19,782,12.152292152292151
20,966,15.011655011655012
21,634,9.852369852369852
22,78,1.2121212121212122
23,143,2.2222222222222223
