hour,count,percent
0,13,0.4418762746430999
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,14,0.4758667573079538
11,71,2.413324269204623
12,110,3.7389530931339223
13,33,1.1216859279401767
14,41,1.3936097892590074
15,15,0.5098572399728076
16,56,1.9034670292318152
17,219,7.443915703602991
18,127,4.316791298436438
19,281,9.55132562882393
20,267,9.075458871515977
21,740,25.15295717199184
22,690,23.45343303874915
23,265,9.007477906186267
