province,current_strikes,historical_mean_strikes,strike_anomaly,strike_anomaly_percent,area_km2,current_density_km2,historical_mean_density_km2,density_anomaly_km2,density_anomaly_percent
Harghita,0.0,10.0,-10.0,-100.0,13892.64530765311,0.0,0.00071980531990486,-0.00071980531990486,-100.0
Juršinci,0.0,10.0,-10.0,-100.0,76.00072596486925,0.0,0.1315776905160409,-0.1315776905160409,-100.0
Borovnica,0.0,10.0,-10.0,-100.0,90.35782930782106,0.0,0.11067109598143517,-0.11067109598143517,-100.0
Karlovarský,0.0,10.0,-10.0,-100.0,7997.338570182517,0.0,0.0012504159867989405,-0.0012504159867989405,-100.0
Naklo,0.0,10.0,-10.0,-100.0,55.03180860186907,0.0,0.18171309019381138,-0.18171309019381138,-100.0
Borsod-Abaúj-Zemplén,0.0,10.0,-10.0,-100.0,15169.00601332855,0.0,0.0006592389765824669,-0.0006592389765824669,-100.0
Bistrita-Nasaud,0.0,10.333333333333334,-10.333333333333334,-100.0,11389.909944291554,0.0,0.0009072357361800073,-0.0009072357361800073,-100.0
Rivne,0.0,10.5,-10.5,-100.0,51263.350661787015,0.0,0.00020482469180125136,-0.00020482469180125136,-100.0
Lesser Poland,0.0,10.5,-10.5,-100.0,37506.00451195762,0.0,0.0002799551734883518,-0.0002799551734883518,-100.0
Meurthe-et-Moselle,0.0,10.5,-10.5,-100.0,12026.886907615972,0.0,0.0008730438791563694,-0.0008730438791563694,-100.0
Kranjska Gora,0.0,10.5,-10.5,-100.0,496.9969379158081,0.0,0.021126890729010313,-0.021126890729010313,-100.0
Zala,0.0,10.5,-10.5,-100.0,6544.016891364144,0.0,0.0016045190858013213,-0.0016045190858013213,-100.0
Muta,0.0,11.0,-11.0,-100.0,58.72220648922919,0.0,0.18732266135158968,-0.18732266135158968,-100.0
Loška dolina,0.0,11.0,-11.0,-100.0,323.81546249870513,0.0,0.033969965223769966,-0.033969965223769966,-100.0
Grad Zagreb,0.0,11.0,-11.0,-100.0,1449.89664548789,0.0,0.007586747672140797,-0.007586747672140797,-100.0
Lendava,0.0,11.0,-11.0,-100.0,164.3084350714323,0.0,0.06694726290356184,-0.06694726290356184,-100.0
Kobarid,0.0,11.5,-11.5,-100.0,482.34788356438685,0.0,0.023841713401993,-0.023841713401993,-100.0
Pernik,0.0,12.0,-12.0,-100.0,4439.493210901479,0.0,0.0027030112289693742,-0.0027030112289693742,-100.0
Gornja Radgona,0.0,12.0,-12.0,-100.0,169.08889874761084,0.0,0.07096858569001446,-0.07096858569001446,-100.0
Bacau,0.0,12.0,-12.0,-100.0,14162.205418866972,0.0,0.0008473256562154882,-0.0008473256562154882,-100.0
Nova Goriška,0.0,12.0,-12.0,-100.0,635.9259616868651,0.0,0.018870121245197557,-0.018870121245197557,-100.0
Bijelo Polje,0.0,13.0,-13.0,-100.0,1459.1692608664575,0.0,0.008909178906551646,-0.008909178906551646,-100.0
Padova,0.0,13.0,-13.0,-100.0,4190.888302224908,0.0,0.003101967664730746,-0.003101967664730746,-100.0
La Spezia,0.0,13.0,-13.0,-100.0,1614.3084824555087,0.0,0.008052983764432574,-0.008052983764432574,-100.0
Murska Sobota,0.0,13.0,-13.0,-100.0,131.7318948251449,0.0,0.09868528815482101,-0.09868528815482101,-100.0
Gomel,0.0,13.0,-13.0,-100.0,108561.96831380764,0.0,0.00011974727615864877,-0.00011974727615864877,-100.0
Bohinj,0.0,13.0,-13.0,-100.0,709.5187888719157,0.0,0.018322277301026903,-0.018322277301026903,-100.0
Pesnica,0.0,13.0,-13.0,-100.0,160.42282278379597,0.0,0.0810358512237394,-0.0810358512237394,-100.0
Bled,0.0,13.0,-13.0,-100.0,386.8635595197926,0.0,0.03360357852297251,-0.03360357852297251,-100.0
Subcarpathian,0.0,13.0,-13.0,-100.0,43485.61694027422,0.0,0.0002989494208592001,-0.0002989494208592001,-100.0
Biella,1.0,14.5,-13.5,-93.10344827586206,1876.8651261437024,0.0005328033357701351,0.007725648368666959,-0.007192845032896824,-93.10344827586206
Trebinje,0.0,13.5,-13.5,-100.0,5993.0984683695315,0.0,0.002252591054735795,-0.002252591054735795,-100.0
Olt,0.0,14.0,-14.0,-100.0,10206.54746168699,0.0,0.001371668534590443,-0.001371668534590443,-100.0
Moravske Toplice,0.0,14.0,-14.0,-100.0,282.5561464671738,0.0,0.049547674595096666,-0.049547674595096666,-100.0
Borski,0.0,14.0,-14.0,-100.0,7343.882829413344,0.0,0.0019063484978175192,-0.0019063484978175192,-100.0
Bovec,0.0,14.0,-14.0,-100.0,795.2325315834202,0.0,0.01760491358687757,-0.01760491358687757,-100.0
Ilirska Bistrica,0.0,14.0,-14.0,-100.0,999.1380671539895,0.0,0.014012077469812074,-0.014012077469812074,-100.0
Pardubický,0.0,14.0,-14.0,-100.0,10555.816631449177,0.0,0.0013262829858458787,-0.0013262829858458787,-100.0
Ptuj,0.0,14.0,-14.0,-100.0,150.8965786707683,0.0,0.09277877685050577,-0.09277877685050577,-100.0
Kotor,0.0,14.0,-14.0,-100.0,538.1995833314272,0.0,0.026012654847000685,-0.026012654847000685,-100.0
Radovljica,0.0,14.5,-14.5,-100.0,249.7714412038754,0.0,0.05805307416296808,-0.05805307416296808,-100.0
Žilinský,0.0,15.0,-15.0,-100.0,15508.875110503503,0.0,0.0009671881353819876,-0.0009671881353819876,-100.0
Zhytomyr,0.0,15.0,-15.0,-100.0,73876.51668028545,0.0,0.00020304151676391738,-0.00020304151676391738,-100.0
Genève,0.0,15.0,-15.0,-100.0,581.004049986864,0.0,0.02581737597240353,-0.02581737597240353,-100.0
Velike Lašče,0.0,15.0,-15.0,-100.0,221.7588551395077,0.0,0.06764104184504179,-0.06764104184504179,-100.0
Herceg Novi,0.0,15.0,-15.0,-100.0,438.1891912512107,0.0,0.03423178914379157,-0.03423178914379157,-100.0
Drochia,0.0,15.5,-15.5,-100.0,1700.9515846824556,0.0,0.009112546259153895,-0.009112546259153895,-100.0
Genova,7.0,22.5,-15.5,-68.88888888888889,3642.793747876368,0.0019216020682150275,0.006176578076405446,-0.004254976008190418,-68.88888888888887
Sevnica,0.0,16.0,-16.0,-100.0,578.4225310892733,0.0,0.027661439760773378,-0.027661439760773378,-100.0
Prahova,0.0,16.0,-16.0,-100.0,9332.34055644468,0.0,0.00171446808045928,-0.00171446808045928,-100.0
Montana,0.0,16.0,-16.0,-100.0,7304.92353073868,0.0,0.0021903035579596366,-0.0021903035579596366,-100.0
Grosuplje,0.0,16.0,-16.0,-100.0,280.7279777912229,0.0,0.05699467550718861,-0.05699467550718861,-100.0
Vysočina,0.0,16.0,-16.0,-100.0,16420.658676735304,0.0,0.0009743823506098881,-0.0009743823506098881,-100.0
Nikšic,0.0,16.0,-16.0,-100.0,3836.1387160374443,0.0,0.004170860645135186,-0.004170860645135186,-100.0
Zuid-Holland,0.0,16.0,-16.0,-100.0,8392.914722911548,0.0,0.0019063698998778237,-0.0019063698998778237,-100.0
Bihor,0.0,16.0,-16.0,-100.0,16328.99916129587,0.0,0.0009798518477436337,-0.0009798518477436337,-100.0
Aude,2.0,18.333333333333332,-16.333333333333332,-89.0909090909091,11935.843008776488,0.00016756252562381973,0.0015359898182183474,-0.0013684272925945278,-89.0909090909091
Herzegovina-Neretva,0.0,16.5,-16.5,-100.0,9024.922255024178,0.0,0.0018282705971028664,-0.0018282705971028664,-100.0
Žabljak,0.0,17.0,-17.0,-100.0,867.6303560537208,0.0,0.01959359752847031,-0.01959359752847031,-100.0
Semic,0.0,17.0,-17.0,-100.0,310.4193346919905,0.0,0.05476462997019185,-0.05476462997019185,-100.0
Škofja Loka,0.0,17.0,-17.0,-100.0,307.1743549250744,0.0,0.05534316171721634,-0.05534316171721634,-100.0
Benedikt,0.0,17.0,-17.0,-100.0,48.140959092736885,0.0,0.3531296492712548,-0.3531296492712548,-100.0
Mežica,0.0,17.0,-17.0,-100.0,67.6594436915596,0.0,0.2512583472825793,-0.2512583472825793,-100.0
Ribnica,0.0,17.0,-17.0,-100.0,324.65474888162043,0.0,0.05236331844386095,-0.05236331844386095,-100.0
Hunedoara,0.0,17.5,-17.5,-100.0,14315.56183975639,0.0,0.0012224459085776126,-0.0012224459085776126,-100.0
Hautes-Alpes,1.0,19.0,-18.0,-94.73684210526315,10956.519797688403,9.126985744241335e-05,0.0017341272914058535,-0.00164285743396344,-94.73684210526315
Radlje ob Dravi,0.0,18.0,-18.0,-100.0,170.6432969659298,0.0,0.10548319400787148,-0.10548319400787148,-100.0
Žiri,0.0,18.0,-18.0,-100.0,111.55534556364233,0.0,0.1613548854073604,-0.1613548854073604,-100.0
Dobrepolje,0.0,18.0,-18.0,-100.0,202.29527659088532,0.0,0.088978844703342,-0.088978844703342,-100.0
Obwalden,0.0,18.0,-18.0,-100.0,1032.4061494701937,0.0,0.017434998822156544,-0.017434998822156544,-100.0
Rovigo,0.0,18.5,-18.5,-100.0,3604.9848122702197,0.0,0.005131783062450609,-0.005131783062450609,-100.0
Kozje,0.0,19.0,-19.0,-100.0,189.17392205884474,0.0,0.10043667643624701,-0.10043667643624701,-100.0
Val-de-Marne,0.0,19.0,-19.0,-100.0,541.7327825643486,0.0,0.03507264210606108,-0.03507264210606108,-100.0
Ljutomer,0.0,19.0,-19.0,-100.0,227.81622210253997,0.0,0.08340055780333373,-0.08340055780333373,-100.0
Teleorman,0.0,19.0,-19.0,-100.0,11395.148547074026,0.0,0.0016673762453828388,-0.0016673762453828388,-100.0
Radenci,0.0,19.0,-19.0,-100.0,81.89651409650108,0.0,0.23200010659320297,-0.23200010659320297,-100.0
Tržič,0.0,19.5,-19.5,-100.0,301.8448955613448,0.0,0.06460271578797316,-0.06460271578797316,-100.0
Yonne,0.0,19.5,-19.5,-100.0,16618.487370173745,0.0,0.0011733919920412185,-0.0011733919920412185,-100.0
Lucca,1.0,20.5,-19.5,-95.1219512195122,3401.0768493085952,0.0002940245234985766,0.006027502731720821,-0.005733478208222244,-95.1219512195122
Maribor,0.0,20.0,-20.0,-100.0,327.9144843935411,0.0,0.06099151136000852,-0.06099151136000852,-100.0
Kanal,0.0,20.0,-20.0,-100.0,322.54074327869677,0.0,0.06200767009059275,-0.06200767009059275,-100.0
Appenzell Ausserrhoden,0.0,20.0,-20.0,-100.0,521.2509693436006,0.0,0.03836923320293398,-0.03836923320293398,-100.0
Gorenja vas-Poljane,0.0,20.0,-20.0,-100.0,305.34819266961665,0.0,0.0654989958353537,-0.0654989958353537,-100.0
Danilovgrad,0.0,20.0,-20.0,-100.0,946.490682466107,0.0,0.02113068873313096,-0.02113068873313096,-100.0
Cerknica,0.0,20.0,-20.0,-100.0,505.6903246037138,0.0,0.039549896501723816,-0.039549896501723816,-100.0
Lower Silesian,0.0,20.333333333333332,-20.333333333333332,-100.0,49733.1569356463,0.0,0.00040884863511971004,-0.00040884863511971004,-100.0
Horjul,0.0,21.0,-21.0,-100.0,66.65589001622554,0.0,0.3150509279058179,-0.3150509279058179,-100.0
Ajdovščina,0.0,21.0,-21.0,-100.0,517.4365850451884,0.0,0.04058468343162485,-0.04058468343162485,-100.0
Alpes-Maritimes,45.0,66.0,-21.0,-31.818181818181817,8024.902125547597,0.005607545026217914,0.008224399371786274,-0.0026168543455683596,-31.818181818181813
Železniki,0.0,21.0,-21.0,-100.0,349.0095447299331,0.0,0.060170274186197394,-0.060170274186197394,-100.0
Škofljica,0.0,21.0,-21.0,-100.0,93.89748346237153,0.0,0.22364816633680645,-0.22364816633680645,-100.0
Jesenice,0.0,21.0,-21.0,-100.0,127.05873846458309,0.0,0.16527788842995347,-0.16527788842995347,-100.0
Brasov,0.0,21.0,-21.0,-100.0,10762.624021754673,0.0,0.0019511970275605975,-0.0019511970275605975,-100.0
West Pomeranian,0.0,21.0,-21.0,-100.0,67002.52866766034,0.0,0.0003134210069020265,-0.0003134210069020265,-100.0
Suceava,0.0,21.0,-21.0,-100.0,19366.76707089598,0.0,0.0010843317278059492,-0.0010843317278059492,-100.0
Dravograd,0.0,21.5,-21.5,-100.0,202.56592886423093,0.0,0.10613828357290182,-0.10613828357290182,-100.0
Sliven,0.0,22.0,-22.0,-100.0,6606.634066660815,0.0,0.0033299861590668422,-0.0033299861590668422,-100.0
Jihočeský,0.0,22.0,-22.0,-100.0,23246.252728282718,0.0,0.000946389091487143,-0.000946389091487143,-100.0
Modena,194.0,216.5,-22.5,-10.392609699769054,5279.663006173349,0.03674476946221032,0.04100640509571409,-0.00426163563350377,-10.392609699769045
Silesian,0.0,23.0,-23.0,-100.0,29998.358039065548,0.0,0.0007667086301872959,-0.0007667086301872959,-100.0
Rogašovci,0.0,23.0,-23.0,-100.0,99.89116551729566,0.0,0.23025059204077125,-0.23025059204077125,-100.0
Polzela,0.0,23.0,-23.0,-100.0,71.14546950006265,0.0,0.32328130184002435,-0.32328130184002435,-100.0
Ivancna Gorica,0.0,23.0,-23.0,-100.0,470.1707191777109,0.0,0.048918401469630154,-0.048918401469630154,-100.0
Moselle,0.0,23.0,-23.0,-100.0,14201.964042306769,0.0,0.0016194943130037808,-0.0016194943130037808,-100.0
Wien,0.0,23.5,-23.5,-100.0,922.8270347889726,0.0,0.02546522708383144,-0.02546522708383144,-100.0
Moravskoslezský,0.0,24.0,-24.0,-100.0,13477.024793085126,0.0,0.0017808084772771263,-0.0017808084772771263,-100.0
Utrecht,0.0,24.0,-24.0,-100.0,3692.3477554607357,0.0,0.006499929472922912,-0.006499929472922912,-100.0
Venezia,0.0,24.0,-24.0,-100.0,4336.370575135729,0.0,0.005534582338883432,-0.005534582338883432,-100.0
Varaždinska,0.0,24.5,-24.5,-100.0,2487.20487108002,0.0,0.009850414931585975,-0.009850414931585975,-100.0
Veržej,0.0,25.0,-25.0,-100.0,38.53309065213651,0.0,0.6487930134048007,-0.6487930134048007,-100.0
Vitebsk,0.0,25.0,-25.0,-100.0,122358.49184989724,0.0,0.00020431765398570492,-0.00020431765398570492,-100.0
Greater Poland,0.0,25.0,-25.0,-100.0,78996.72010868628,0.0,0.0003164688352327056,-0.0003164688352327056,-100.0
Ascoli Piceno,0.0,26.0,-26.0,-100.0,2221.8816875686402,0.0,0.01170179318974057,-0.01170179318974057,-100.0
Nitriansky,0.0,26.0,-26.0,-100.0,13845.939297201267,0.0,0.0018778068747748648,-0.0018778068747748648,-100.0
Zürich,0.0,27.0,-27.0,-100.0,3795.213577294451,0.0,0.007114224127340913,-0.007114224127340913,-100.0
Warmian-Masurian,0.0,27.0,-27.0,-100.0,70406.18681462435,0.0,0.00038348902591599693,-0.00038348902591599693,-100.0
Bosnian Podrinje,0.0,27.5,-27.5,-100.0,1037.487326383711,0.0,0.026506347885573326,-0.026506347885573326,-100.0
Shkodër,0.0,27.5,-27.5,-100.0,6547.302628621859,0.0,0.004200202978213102,-0.004200202978213102,-100.0
Arezzo,0.0,28.0,-28.0,-100.0,6153.5796819712405,0.0,0.004550197031174295,-0.004550197031174295,-100.0
Skåne,0.0,28.0,-28.0,-100.0,36560.17249639638,0.0,0.00076586071914075,-0.00076586071914075,-100.0
Salzburg,0.0,28.333333333333332,-28.333333333333332,-100.0,15714.480408186193,0.0,0.0018030079644614633,-0.0018030079644614633,-100.0
Mojkovac,0.0,29.0,-29.0,-100.0,696.5046328231651,0.0,0.04163647825636614,-0.04163647825636614,-100.0
Volyn,0.0,29.0,-29.0,-100.0,50442.02807925729,0.0,0.0005749174072547917,-0.0005749174072547917,-100.0
Ravne na Koroškem,0.0,29.0,-29.0,-100.0,129.49993081831528,0.0,0.22393834357090256,-0.22393834357090256,-100.0
Ariège,0.0,30.0,-30.0,-100.0,9292.242986617433,0.0,0.0032284993023972367,-0.0032284993023972367,-100.0
Satu Mare,0.0,30.0,-30.0,-100.0,10330.901459880033,0.0,0.0029039092199751146,-0.0029039092199751146,-100.0
Firenze,0.0,30.5,-30.5,-100.0,6806.038315818511,0.0,0.004481314765612217,-0.004481314765612217,-100.0
Podgorica,0.0,31.0,-31.0,-100.0,2644.208122827535,0.0,0.01172373677108696,-0.01172373677108696,-100.0
Viterbo,0.0,31.5,-31.5,-100.0,6663.818903262192,0.0,0.004727019214849844,-0.004727019214849844,-100.0
Grosseto,0.0,31.5,-31.5,-100.0,8338.338801892569,0.0,0.0037777308824211344,-0.0037777308824211344,-100.0
Ig,0.0,33.0,-33.0,-100.0,203.0322250451245,0.0,0.1625357747651421,-0.1625357747651421,-100.0
Saarland,0.0,33.0,-33.0,-100.0,6254.903563219429,0.0,0.005275860717349692,-0.005275860717349692,-100.0
Ormož,0.0,34.0,-34.0,-100.0,425.70148669733067,0.0,0.07986817303312273,-0.07986817303312273,-100.0
Destrnik,0.0,34.0,-34.0,-100.0,68.15354425977876,0.0,0.4988735416371488,-0.4988735416371488,-100.0
Sveti Jurij,0.0,34.0,-34.0,-100.0,111.88850658228645,0.0,0.30387392806065644,-0.30387392806065644,-100.0
Jihomoravský,0.0,34.5,-34.5,-100.0,16509.1261299646,0.0,0.002089753250923523,-0.002089753250923523,-100.0
Ljubljana,0.0,35.0,-35.0,-100.0,573.8456492107696,0.0,0.060992010740408595,-0.060992010740408595,-100.0
Livorno,0.0,35.0,-35.0,-100.0,2288.991373120123,0.0,0.015290577505450147,-0.015290577505450147,-100.0
Olomoucký,0.0,35.0,-35.0,-100.0,11867.356959590796,0.0,0.002949266641188726,-0.002949266641188726,-100.0
Krško,0.0,35.5,-35.5,-100.0,711.3524689722233,0.0,0.04990493679074613,-0.04990493679074613,-100.0
Burgenland,0.0,36.333333333333336,-36.333333333333336,-100.0,8737.366429652286,0.0,0.004158384980859646,-0.004158384980859646,-100.0
Medimurska,0.0,37.0,-37.0,-100.0,1703.6862973730304,0.0,0.021717613187974518,-0.021717613187974518,-100.0
Graubünden,24.0,61.5,-37.5,-60.97560975609756,14896.134798313868,0.0016111562042736497,0.004128587773451227,-0.002517431569177577,-60.97560975609755
Yvelines,0.0,38.0,-38.0,-100.0,5209.7164364804985,0.0,0.007294063019228637,-0.007294063019228637,-100.0
Brezovica,0.0,38.0,-38.0,-100.0,191.9298012852724,0.0,0.1979890550895699,-0.1979890550895699,-100.0
Haute-Savoie,0.0,38.0,-38.0,-100.0,9743.235208776816,0.0,0.0039001419123874965,-0.0039001419123874965,-100.0
Seine-Saint-Denis,0.0,38.0,-38.0,-100.0,541.0468191782104,0.0,0.07023421754464383,-0.07023421754464383,-100.0
Velenje,0.0,38.0,-38.0,-100.0,183.26904531934832,0.0,0.20734543541591863,-0.20734543541591863,-100.0
Minsk,0.0,38.5,-38.5,-100.0,112738.80504622836,0.0,0.0003414973219222356,-0.0003414973219222356,-100.0
Vercelli,0.0,39.0,-39.0,-100.0,4241.572079156485,0.0,0.009194704055991397,-0.009194704055991397,-100.0
Gornji Grad,0.0,39.0,-39.0,-100.0,193.90781962010382,0.0,0.20112649441578573,-0.20112649441578573,-100.0
Roma,0.0,39.0,-39.0,-100.0,9680.826241960802,0.0,0.004028581757924492,-0.004028581757924492,-100.0
Dobrova-Polhov Gradec,0.0,39.0,-39.0,-100.0,251.12631253469013,0.0,0.15530033315251507,-0.15530033315251507,-100.0
Kungota,0.0,39.0,-39.0,-100.0,106.42395203494844,0.0,0.3664588586899388,-0.3664588586899388,-100.0
Treviso,0.0,40.0,-40.0,-100.0,5166.361754092654,0.0,0.0077423924037671316,-0.0077423924037671316,-100.0
Prevalje,0.0,40.0,-40.0,-100.0,135.9174352365682,0.0,0.2942963125398802,-0.2942963125398802,-100.0
Stara Zagora,0.0,40.0,-40.0,-100.0,8928.228766151413,0.0,0.004480171940894648,-0.004480171940894648,-100.0
Aargau,0.0,41.0,-41.0,-100.0,3109.4772340896975,0.0,0.013185496118289732,-0.013185496118289732,-100.0
Mures,0.0,41.0,-41.0,-100.0,13850.286527498747,0.0,0.0029602275677544612,-0.0029602275677544612,-100.0
Lenart,0.0,41.0,-41.0,-100.0,271.1893359605401,0.0,0.15118588588588813,-0.15118588588588813,-100.0
Križevci,0.0,42.0,-42.0,-100.0,111.03201064216832,0.0,0.3782692915051024,-0.3782692915051024,-100.0
Ústecký,0.0,42.0,-42.0,-100.0,13136.327927355198,0.0,0.0031972405250738946,-0.0031972405250738946,-100.0
Logatec,0.0,42.0,-42.0,-100.0,358.8576615086123,0.0,0.11703804740697178,-0.11703804740697178,-100.0
Sibiu,0.0,42.0,-42.0,-100.0,11478.426791335098,0.0,0.0036590380165777777,-0.0036590380165777777,-100.0
Splitsko-Dalmatinska,0.0,42.5,-42.5,-100.0,7985.4059937599095,0.0,0.0053222090439999,-0.0053222090439999,-100.0
Vicenza,0.0,43.5,-43.5,-100.0,5621.673110816816,0.0,0.007737909896664118,-0.007737909896664118,-100.0
Zug,0.0,44.0,-44.0,-100.0,515.1180066716473,0.0,0.08541732075005293,-0.08541732075005293,-100.0
Mehedinti,0.0,44.0,-44.0,-100.0,9724.677081212023,0.0,0.004524571832313851,-0.004524571832313851,-100.0
Gorj,0.0,45.0,-45.0,-100.0,11102.156128789875,0.0,0.004053266723866994,-0.004053266723866994,-100.0
Cankova,0.0,46.0,-46.0,-100.0,180.9843218671994,0.0,0.25416566211604424,-0.25416566211604424,-100.0
Majšperk,0.0,46.0,-46.0,-100.0,145.87058418439142,0.0,0.31534802069382634,-0.31534802069382634,-100.0
Črna na Koroškem,0.0,46.5,-46.5,-100.0,333.64532334733883,0.0,0.1393695542724318,-0.1393695542724318,-100.0
Meuse,0.0,46.5,-46.5,-100.0,14417.857895567791,0.0,0.003225167034993084,-0.003225167034993084,-100.0
Appenzell Innerrhoden,0.0,47.0,-47.0,-100.0,361.8395429252337,0.0,0.12989182890304374,-0.12989182890304374,-100.0
Nordrhein-Westfalen,0.0,47.0,-47.0,-100.0,88904.74752013819,0.0,0.000528655682750281,-0.000528655682750281,-100.0
Cerkno,0.0,47.0,-47.0,-100.0,278.04880102940024,0.0,0.16903507523138117,-0.16903507523138117,-100.0
Lucerne,0.0,47.0,-47.0,-100.0,3150.9725001941665,0.0,0.014916029891439486,-0.014916029891439486,-100.0
Var,0.0,47.0,-47.0,-100.0,11426.845510794414,0.0,0.0041131211545304665,-0.0041131211545304665,-100.0
Allier,0.0,47.5,-47.5,-100.0,15477.011812634079,0.0,0.0030690678908201876,-0.0030690678908201876,-100.0
Žužemberk,0.0,48.0,-48.0,-100.0,355.9298724510279,0.0,0.13485802601916838,-0.13485802601916838,-100.0
Kranj,0.0,48.0,-48.0,-100.0,309.4261675115164,0.0,0.15512585889560718,-0.15512585889560718,-100.0
Verbano-Cusio-Ossola,8.0,57.5,-49.5,-86.08695652173914,4718.455843521604,0.0016954699302704985,0.012186190123819208,-0.01049072019354871,-86.08695652173914
Zagrebacka,0.0,50.0,-50.0,-100.0,5505.654276321136,0.0,0.009081572777833386,-0.009081572777833386,-100.0
L'Aquila,0.0,50.0,-50.0,-100.0,9263.957085043148,0.0,0.005397261617362848,-0.005397261617362848,-100.0
Pljevlja,0.0,52.0,-52.0,-100.0,2502.8813999154927,0.0,0.02077605435149893,-0.02077605435149893,-100.0
Noord-Holland,0.0,52.0,-52.0,-100.0,9434.317003214328,0.0,0.00551179274369128,-0.00551179274369128,-100.0
Reggio Emilia,47.0,99.0,-52.0,-52.52525252525253,4563.155574992339,0.010299889895837905,0.02169551275931814,-0.011395622863480235,-52.52525252525252
Namur,0.0,53.0,-53.0,-100.0,9092.848782091985,0.0,0.005828756341398908,-0.005828756341398908,-100.0
Lublin,0.0,53.0,-53.0,-100.0,62896.972124921675,0.0,0.0008426478765104148,-0.0008426478765104148,-100.0
Brežice,0.0,54.0,-54.0,-100.0,408.6706862187789,0.0,0.13213573133819412,-0.13213573133819412,-100.0
Haute-Corse,0.0,54.0,-54.0,-100.0,8610.96345774979,0.0,0.006271075271072075,-0.006271075271072075,-100.0
Selnica ob Dravi,0.0,54.0,-54.0,-100.0,129.46636485203567,0.0,0.41709674989110446,-0.41709674989110446,-100.0
Sarajevo-romanija,0.0,54.5,-54.5,-100.0,4177.004495132195,0.0,0.013047627806844188,-0.013047627806844188,-100.0
Jura,0.0,55.0,-55.0,-100.0,1846.4348185219806,0.0,0.029787133262589773,-0.029787133262589773,-100.0
Jura,0.0,55.0,-55.0,-100.0,10526.980850075899,0.0,0.0052246699013994554,-0.0052246699013994554,-100.0
West Herzegovina,0.0,56.0,-56.0,-100.0,2857.6814413051043,0.0,0.019596306008980754,-0.019596306008980754,-100.0
Fermo,0.0,57.0,-57.0,-100.0,1663.9389900116591,0.0,0.034256063679113984,-0.034256063679113984,-100.0
Středočeský,0.0,57.0,-57.0,-100.0,26357.466817980454,0.0,0.002162575045380155,-0.002162575045380155,-100.0
Pisa,0.0,57.0,-57.0,-100.0,4626.5879645688965,0.0,0.01232009429767996,-0.01232009429767996,-100.0
Burgas,0.0,59.0,-59.0,-100.0,14080.190455811888,0.0,0.0041902842284101734,-0.0041902842284101734,-100.0
Šentjur pri Celju,0.0,59.5,-59.5,-100.0,476.5478151678312,0.0,0.124856306347864,-0.124856306347864,-100.0
Idrija,0.0,60.0,-60.0,-100.0,621.4246729947872,0.0,0.09655232984369017,-0.09655232984369017,-100.0
Brodsko-Posavska,0.0,60.0,-60.0,-100.0,3712.0986057421196,0.0,0.016163363739095733,-0.016163363739095733,-100.0
Brodsko-Posavska,0.0,60.0,-60.0,-100.0,4857.826753724052,0.0,0.012351202099581564,-0.012351202099581564,-100.0
Yambol,0.0,61.0,-61.0,-100.0,8019.169959177159,0.0,0.007606772310666822,-0.007606772310666822,-100.0
Haute-Loire,13.0,74.66666666666667,-61.66666666666667,-82.58928571428572,10056.136571396257,0.0012927429841175077,0.0074249853446749165,-0.006132242360557409,-82.58928571428572
Sisacko-Moslavacka,0.0,63.0,-63.0,-100.0,10265.467179984782,0.0,0.00613708065063371,-0.00613708065063371,-100.0
Novara,1.0,65.0,-64.0,-98.46153846153847,2704.866318217859,0.0003697040379647541,0.024030762467709018,-0.023661058429744263,-98.46153846153845
Teramo,0.0,64.5,-64.5,-100.0,3683.1492383841723,0.0,0.01751218748559227,-0.01751218748559227,-100.0
Puy-de-Dôme,0.0,65.66666666666667,-65.66666666666667,-100.0,16280.432442022624,0.0,0.004033471893361358,-0.004033471893361358,-100.0
Gard,45.0,111.0,-66.0,-59.45945945945946,11355.443470794571,0.0039628571192078,0.009775047560712574,-0.005812190441504774,-59.45945945945946
Bar,0.0,67.0,-67.0,-100.0,1046.8973800921515,0.0,0.0639986318373463,-0.0639986318373463,-100.0
Zadarska,0.0,68.0,-68.0,-100.0,11839.166734318038,0.0,0.0057436474648920426,-0.0057436474648920426,-100.0
Creuse,0.0,69.0,-69.0,-100.0,11628.693116219072,0.0,0.005933598841280155,-0.005933598841280155,-100.0
Arges,0.0,74.0,-74.0,-100.0,13375.788664253121,0.0,0.005532384060295858,-0.005532384060295858,-100.0
Trento,40.0,114.5,-74.5,-65.06550218340611,12753.745315862147,0.0031363336031378186,0.008977754938982006,-0.005841421335844187,-65.06550218340611
Liberecký,0.0,76.0,-76.0,-100.0,7960.508751887307,0.0,0.009547128502557282,-0.009547128502557282,-100.0
Šmarje pri Jelšah,0.0,77.0,-77.0,-100.0,231.09622009175288,0.0,0.3331945454124193,-0.3331945454124193,-100.0
Trenciansky,0.0,78.0,-78.0,-100.0,10423.10760671654,0.0,0.0074833728042621025,-0.0074833728042621025,-100.0
Bern,0.0,79.0,-79.0,-100.0,12644.254022826795,0.0,0.006247897254941298,-0.006247897254941298,-100.0
Vrhnika,0.0,79.0,-79.0,-100.0,266.0604631343624,0.0,0.29692498866358974,-0.29692498866358974,-100.0
Ticino,142.0,221.5,-79.5,-35.89164785553047,6116.334424215956,0.023216519920459186,0.03621450114353317,-0.012997981223073982,-35.89164785553047
