hour,count,percent
0,21,7.446808510638298
1,3,1.0638297872340425
2,20,7.092198581560284
3,46,16.312056737588655
4,20,7.092198581560284
5,30,10.638297872340425
6,78,27.659574468085108
7,61,21.631205673758867
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,0,0.0
21,0,0.0
22,0,0.0
23,3,1.0638297872340425
