hour,count,percent
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,10,0.7042253521126761
10,39,2.746478873239437
11,51,3.591549295774648
12,62,4.366197183098591
13,63,4.43661971830986
14,63,4.43661971830986
15,279,19.64788732394366
16,245,17.253521126760564
17,52,3.6619718309859155
18,129,9.084507042253522
19,164,11.549295774647888
20,98,6.901408450704226
21,78,5.492957746478874
22,59,4.154929577464789
23,28,1.971830985915493
